"Date","DAILY_AQI_VALUE","Site.Name","AQS_PARAMETER_DESC","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
0007-02-20,23,"Linville Falls","Ozone","Avery",35.972347,-81.933072
0007-03-20,35,"Linville Falls","Ozone","Avery",35.972347,-81.933072
0007-04-20,43,"Linville Falls","Ozone","Avery",35.972347,-81.933072
0007-05-20,26,"Linville Falls","Ozone","Avery",35.972347,-81.933072
0007-06-20,28,"Linville Falls","Ozone","Avery",35.972347,-81.933072
0007-07-20,31,"Linville Falls","Ozone","Avery",35.972347,-81.933072
0007-08-20,33,"Linville Falls","Ozone","Avery",35.972347,-81.933072
0007-09-20,43,"Linville Falls","Ozone","Avery",35.972347,-81.933072
0007-10-20,45,"Linville Falls","Ozone","Avery",35.972347,-81.933072
0007-11-20,42,"Linville Falls","Ozone","Avery",35.972347,-81.933072
0007-12-20,38,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,46,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,44,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,29,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,31,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,37,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,39,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,39,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,45,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,41,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,31,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,37,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,37,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,24,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,29,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,40,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,39,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,39,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,37,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,32,"Linville Falls","Ozone","Avery",35.972347,-81.933072
0008-01-20,31,"Linville Falls","Ozone","Avery",35.972347,-81.933072
0008-02-20,27,"Linville Falls","Ozone","Avery",35.972347,-81.933072
0008-03-20,20,"Linville Falls","Ozone","Avery",35.972347,-81.933072
0008-04-20,23,"Linville Falls","Ozone","Avery",35.972347,-81.933072
0008-05-20,22,"Linville Falls","Ozone","Avery",35.972347,-81.933072
0008-06-20,25,"Linville Falls","Ozone","Avery",35.972347,-81.933072
0008-07-20,28,"Linville Falls","Ozone","Avery",35.972347,-81.933072
0008-08-20,25,"Linville Falls","Ozone","Avery",35.972347,-81.933072
0008-09-20,37,"Linville Falls","Ozone","Avery",35.972347,-81.933072
0008-10-20,35,"Linville Falls","Ozone","Avery",35.972347,-81.933072
0008-11-20,27,"Linville Falls","Ozone","Avery",35.972347,-81.933072
0008-12-20,32,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,33,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,31,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,39,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,31,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,38,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,26,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,32,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,30,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,28,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,29,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,34,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,33,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,38,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,36,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,38,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,27,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,31,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,25,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,32,"Linville Falls","Ozone","Avery",35.972347,-81.933072
0009-01-20,36,"Linville Falls","Ozone","Avery",35.972347,-81.933072
0009-02-20,24,"Linville Falls","Ozone","Avery",35.972347,-81.933072
0009-03-20,28,"Linville Falls","Ozone","Avery",35.972347,-81.933072
0009-04-20,32,"Linville Falls","Ozone","Avery",35.972347,-81.933072
0009-05-20,36,"Linville Falls","Ozone","Avery",35.972347,-81.933072
0009-06-20,31,"Linville Falls","Ozone","Avery",35.972347,-81.933072
0009-07-20,28,"Linville Falls","Ozone","Avery",35.972347,-81.933072
0009-08-20,38,"Linville Falls","Ozone","Avery",35.972347,-81.933072
0009-09-20,27,"Linville Falls","Ozone","Avery",35.972347,-81.933072
0009-10-20,26,"Linville Falls","Ozone","Avery",35.972347,-81.933072
0009-11-20,28,"Linville Falls","Ozone","Avery",35.972347,-81.933072
0009-12-20,28,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,20,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,19,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,19,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,20,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,19,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,34,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,37,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,34,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,42,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,31,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,33,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,20,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,25,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,20,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,25,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,29,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,32,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,31,"Linville Falls","Ozone","Avery",35.972347,-81.933072
0010-01-20,30,"Linville Falls","Ozone","Avery",35.972347,-81.933072
0010-02-20,31,"Linville Falls","Ozone","Avery",35.972347,-81.933072
0010-03-20,24,"Linville Falls","Ozone","Avery",35.972347,-81.933072
0010-04-20,35,"Linville Falls","Ozone","Avery",35.972347,-81.933072
0010-05-20,28,"Linville Falls","Ozone","Avery",35.972347,-81.933072
0010-06-20,37,"Linville Falls","Ozone","Avery",35.972347,-81.933072
0010-07-20,32,"Linville Falls","Ozone","Avery",35.972347,-81.933072
0010-08-20,36,"Linville Falls","Ozone","Avery",35.972347,-81.933072
0010-09-20,33,"Linville Falls","Ozone","Avery",35.972347,-81.933072
0010-10-20,20,"Linville Falls","Ozone","Avery",35.972347,-81.933072
0010-11-20,28,"Linville Falls","Ozone","Avery",35.972347,-81.933072
0010-12-20,40,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,33,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,31,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,35,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,23,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,36,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,35,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,41,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,36,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,35,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,41,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,31,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,36,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,33,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,39,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,37,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,36,"Linville Falls","Ozone","Avery",35.972347,-81.933072
NA,45,"Linville Falls","Ozone","Avery",35.972347,-81.933072
0001-01-20,33,"Cranberry","Ozone","Avery",36.1058,-82.0454
0001-02-20,36,"Cranberry","Ozone","Avery",36.1058,-82.0454
0001-03-20,35,"Cranberry","Ozone","Avery",36.1058,-82.0454
0001-04-20,31,"Cranberry","Ozone","Avery",36.1058,-82.0454
0001-05-20,31,"Cranberry","Ozone","Avery",36.1058,-82.0454
0001-06-20,34,"Cranberry","Ozone","Avery",36.1058,-82.0454
0001-07-20,32,"Cranberry","Ozone","Avery",36.1058,-82.0454
0001-08-20,39,"Cranberry","Ozone","Avery",36.1058,-82.0454
0001-09-20,38,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,35,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,35,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,31,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,40,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,36,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,39,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,31,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,38,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,39,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,36,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,39,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,37,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,36,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,39,"Cranberry","Ozone","Avery",36.1058,-82.0454
0002-01-20,41,"Cranberry","Ozone","Avery",36.1058,-82.0454
0002-02-20,37,"Cranberry","Ozone","Avery",36.1058,-82.0454
0002-03-20,36,"Cranberry","Ozone","Avery",36.1058,-82.0454
0002-04-20,36,"Cranberry","Ozone","Avery",36.1058,-82.0454
0002-05-20,35,"Cranberry","Ozone","Avery",36.1058,-82.0454
0002-06-20,32,"Cranberry","Ozone","Avery",36.1058,-82.0454
0002-07-20,31,"Cranberry","Ozone","Avery",36.1058,-82.0454
0002-08-20,38,"Cranberry","Ozone","Avery",36.1058,-82.0454
0002-09-20,40,"Cranberry","Ozone","Avery",36.1058,-82.0454
0002-10-20,31,"Cranberry","Ozone","Avery",36.1058,-82.0454
0002-11-20,28,"Cranberry","Ozone","Avery",36.1058,-82.0454
0002-12-20,27,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,38,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,30,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,29,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,36,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,31,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,40,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,29,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,32,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,37,"Cranberry","Ozone","Avery",36.1058,-82.0454
0003-01-20,42,"Cranberry","Ozone","Avery",36.1058,-82.0454
0003-04-20,44,"Cranberry","Ozone","Avery",36.1058,-82.0454
0003-05-20,46,"Cranberry","Ozone","Avery",36.1058,-82.0454
0003-06-20,44,"Cranberry","Ozone","Avery",36.1058,-82.0454
0003-07-20,37,"Cranberry","Ozone","Avery",36.1058,-82.0454
0003-08-20,40,"Cranberry","Ozone","Avery",36.1058,-82.0454
0003-09-20,48,"Cranberry","Ozone","Avery",36.1058,-82.0454
0003-10-20,49,"Cranberry","Ozone","Avery",36.1058,-82.0454
0003-11-20,39,"Cranberry","Ozone","Avery",36.1058,-82.0454
0003-12-20,42,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,42,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,44,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,67,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,54,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,50,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,43,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,43,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,43,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,34,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,44,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,48,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,45,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,41,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,41,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,41,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,46,"Cranberry","Ozone","Avery",36.1058,-82.0454
0004-01-20,48,"Cranberry","Ozone","Avery",36.1058,-82.0454
0004-02-20,46,"Cranberry","Ozone","Avery",36.1058,-82.0454
0004-03-20,46,"Cranberry","Ozone","Avery",36.1058,-82.0454
0004-05-20,48,"Cranberry","Ozone","Avery",36.1058,-82.0454
0004-06-20,64,"Cranberry","Ozone","Avery",36.1058,-82.0454
0004-07-20,43,"Cranberry","Ozone","Avery",36.1058,-82.0454
0004-08-20,44,"Cranberry","Ozone","Avery",36.1058,-82.0454
0004-09-20,41,"Cranberry","Ozone","Avery",36.1058,-82.0454
0004-10-20,45,"Cranberry","Ozone","Avery",36.1058,-82.0454
0004-11-20,45,"Cranberry","Ozone","Avery",36.1058,-82.0454
0004-12-20,64,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,84,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,45,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,41,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,39,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,71,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,74,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,58,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,74,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,50,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,48,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,44,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,43,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,41,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,50,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,71,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,46,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,61,"Cranberry","Ozone","Avery",36.1058,-82.0454
0005-01-20,80,"Cranberry","Ozone","Avery",36.1058,-82.0454
0005-02-20,67,"Cranberry","Ozone","Avery",36.1058,-82.0454
0005-03-20,77,"Cranberry","Ozone","Avery",36.1058,-82.0454
0005-04-20,50,"Cranberry","Ozone","Avery",36.1058,-82.0454
0005-05-20,45,"Cranberry","Ozone","Avery",36.1058,-82.0454
0005-06-20,50,"Cranberry","Ozone","Avery",36.1058,-82.0454
0005-07-20,64,"Cranberry","Ozone","Avery",36.1058,-82.0454
0005-08-20,50,"Cranberry","Ozone","Avery",36.1058,-82.0454
0005-09-20,64,"Cranberry","Ozone","Avery",36.1058,-82.0454
0005-10-20,67,"Cranberry","Ozone","Avery",36.1058,-82.0454
0005-11-20,87,"Cranberry","Ozone","Avery",36.1058,-82.0454
0005-12-20,74,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,61,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,50,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,36,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,27,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,28,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,43,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,37,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,46,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,36,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,29,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,45,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,45,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,38,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,28,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,31,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,22,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,29,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,31,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,46,"Cranberry","Ozone","Avery",36.1058,-82.0454
0006-01-20,46,"Cranberry","Ozone","Avery",36.1058,-82.0454
0006-02-20,47,"Cranberry","Ozone","Avery",36.1058,-82.0454
0006-03-20,49,"Cranberry","Ozone","Avery",36.1058,-82.0454
0006-04-20,54,"Cranberry","Ozone","Avery",36.1058,-82.0454
0006-05-20,51,"Cranberry","Ozone","Avery",36.1058,-82.0454
0006-06-20,80,"Cranberry","Ozone","Avery",36.1058,-82.0454
0006-07-20,48,"Cranberry","Ozone","Avery",36.1058,-82.0454
0006-08-20,48,"Cranberry","Ozone","Avery",36.1058,-82.0454
0006-09-20,38,"Cranberry","Ozone","Avery",36.1058,-82.0454
0006-10-20,48,"Cranberry","Ozone","Avery",36.1058,-82.0454
0006-11-20,45,"Cranberry","Ozone","Avery",36.1058,-82.0454
0006-12-20,31,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,37,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,47,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,50,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,48,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,41,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,40,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,39,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,33,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,21,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,39,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,42,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,39,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,27,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,25,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,34,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,38,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,39,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,47,"Cranberry","Ozone","Avery",36.1058,-82.0454
0007-01-20,35,"Cranberry","Ozone","Avery",36.1058,-82.0454
0007-02-20,26,"Cranberry","Ozone","Avery",36.1058,-82.0454
0007-03-20,37,"Cranberry","Ozone","Avery",36.1058,-82.0454
0007-04-20,41,"Cranberry","Ozone","Avery",36.1058,-82.0454
0007-05-20,24,"Cranberry","Ozone","Avery",36.1058,-82.0454
0007-06-20,35,"Cranberry","Ozone","Avery",36.1058,-82.0454
0007-07-20,34,"Cranberry","Ozone","Avery",36.1058,-82.0454
0007-08-20,38,"Cranberry","Ozone","Avery",36.1058,-82.0454
0007-09-20,46,"Cranberry","Ozone","Avery",36.1058,-82.0454
0007-10-20,49,"Cranberry","Ozone","Avery",36.1058,-82.0454
0007-11-20,46,"Cranberry","Ozone","Avery",36.1058,-82.0454
0007-12-20,43,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,41,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,42,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,34,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,33,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,42,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,50,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,44,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,37,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,43,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,39,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,36,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,41,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,45,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,44,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,37,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,37,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,35,"Cranberry","Ozone","Avery",36.1058,-82.0454
0008-01-20,33,"Cranberry","Ozone","Avery",36.1058,-82.0454
0008-02-20,27,"Cranberry","Ozone","Avery",36.1058,-82.0454
0008-03-20,24,"Cranberry","Ozone","Avery",36.1058,-82.0454
0008-04-20,24,"Cranberry","Ozone","Avery",36.1058,-82.0454
0008-05-20,31,"Cranberry","Ozone","Avery",36.1058,-82.0454
0008-06-20,35,"Cranberry","Ozone","Avery",36.1058,-82.0454
0008-07-20,32,"Cranberry","Ozone","Avery",36.1058,-82.0454
0008-08-20,35,"Cranberry","Ozone","Avery",36.1058,-82.0454
0008-09-20,39,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,33,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,34,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,39,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,36,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,39,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,33,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,30,"Cranberry","Ozone","Avery",36.1058,-82.0454
0009-01-20,33,"Cranberry","Ozone","Avery",36.1058,-82.0454
0009-02-20,21,"Cranberry","Ozone","Avery",36.1058,-82.0454
0009-03-20,29,"Cranberry","Ozone","Avery",36.1058,-82.0454
0009-04-20,32,"Cranberry","Ozone","Avery",36.1058,-82.0454
0009-05-20,33,"Cranberry","Ozone","Avery",36.1058,-82.0454
0009-06-20,32,"Cranberry","Ozone","Avery",36.1058,-82.0454
0009-07-20,27,"Cranberry","Ozone","Avery",36.1058,-82.0454
0009-08-20,37,"Cranberry","Ozone","Avery",36.1058,-82.0454
0009-09-20,29,"Cranberry","Ozone","Avery",36.1058,-82.0454
0009-10-20,25,"Cranberry","Ozone","Avery",36.1058,-82.0454
0009-11-20,26,"Cranberry","Ozone","Avery",36.1058,-82.0454
0009-12-20,27,"Cranberry","Ozone","Avery",36.1058,-82.0454
NA,24,"Cranberry","Ozone","Avery",36.1058,-82.0454
